DATE,OPEN,HIGH,LOW,CLOSE,VOL,NEXT_OPEN,NEXT_OPEN_PRICE
20180307,147,148,146.5,147,4572600,DRAW,147
20180308,147,148,146,146.5,6375800,UP,147.5
20180309,147.5,148.5,146.5,148.5,5655800,UP,149
20180312,149,149.5,148.5,149,3652900,DRAW,149
20180313,149,149.5,148,149,3210500,DRAW,149
20180314,149,149.5,148,148,2251400,UP,148.5
20180315,148.5,150.5,148,150,9143200,DOWN,149.5
20180316,149.5,150,148,148,8202200,DRAW,148
20180319,148,149,148,148,3118800,DRAW,148
20180320,148,148.5,146.5,147,6270600,DOWN,145.5
20180321,145.5,146.5,144.5,146,11612800,DRAW,146
20180322,146,146,145,145,6181400,DOWN,144
20180323,144,145.5,144,145.5,4221200,DRAW,145.5
20180326,145.5,146,144.5,145,3358900,UP,145.5
20180327,145.5,146.5,144.5,145,5070100,DOWN,144.5
20180328,144.5,144.5,140.5,141.5,18698000,UP,142
20180329,142,143.5,141.5,143.5,10127500,UP,144
20180330,144,144,141.5,143,5656400,DOWN,142.5
20180402,142.5,145,142.5,145,2737000,DOWN,143.5
20180403,143.5,144.5,142.5,143.5,3760300,DRAW,143.5
20180404,143.5,144,138,140,15470800,UP,141
20180405,141,141,136.5,138,11180000,UP,139.5
20180409,139.5,140.5,138.5,140,7638600,UP,141
20180410,141,141,139.5,140.5,8552300,UP,142.5
20180411,142.5,143,140.5,141.5,12872800,DRAW,141.5
20180412,141.5,141.5,140,141,11696200,DOWN,138
20180417,138,138,136.5,136.5,7695700,UP,137
20180418,137,138.5,136,138,8000700,UP,138.5
20180419,138.5,139,137,137.5,4801400,UP,140
20180420,140,140.5,138,138.5,10387900,DRAW,138.5
20180423,138.5,138.5,136,136,6505300,DOWN,135.5
20180424,135.5,136,132,133,14199400,DOWN,132
20180425,132,132.5,130,130.5,10226600,DRAW,130.5
20180426,130.5,132.5,130.5,131.5,5658300,UP,132.5
20180427,132.5,133,131,133,5704300,DRAW,133
20180430,133,133.5,130.5,131,6300700,UP,132
20180502,132,133.5,131.5,133.5,4857500,DOWN,133
20180503,133,133,130.5,130.5,5758900,DRAW,130.5
20180504,130.5,131.5,130,131,7057100,UP,132
20180507,132,133,131.5,132.5,4887100,UP,134.5
20180508,134.5,136,134,134.5,12896600,DRAW,134.5
20180509,134.5,135,133,133,5504100,UP,133.5
20180510,133.5,133.5,130,131,6849900,UP,131.5
20180511,131.5,134,131,134,5454000,UP,136
20180514,136,136.5,134.5,136.5,6234200,DOWN,136
20180515,136,136.5,134,134.5,4855800,,
